second,upload_bytes,download_bytes,total_bytes,spike
2026-05-10 19:54:03+03:00,128014.0,3774.0,131788.0,False
2026-05-10 19:54:04+03:00,93570.0,3039.0,96609.0,False
2026-05-10 19:54:05+03:00,126341.0,3498.0,129839.0,False
2026-05-10 19:54:06+03:00,90947.0,2706.0,93653.0,False
2026-05-10 19:54:07+03:00,128455.0,3564.0,132019.0,False
2026-05-10 19:54:08+03:00,94575.0,2904.0,97479.0,False
2026-05-10 19:54:09+03:00,127475.0,3843.0,131318.0,False
2026-05-10 19:54:10+03:00,95808.0,2916.0,98724.0,False
2026-05-10 19:54:11+03:00,127250.0,3696.0,130946.0,False
2026-05-10 19:54:12+03:00,91973.0,2706.0,94679.0,False
2026-05-10 19:54:13+03:00,126885.0,3432.0,130317.0,False
2026-05-10 19:54:14+03:00,93513.0,3249.0,96762.0,False
2026-05-10 19:54:15+03:00,125388.0,3498.0,128886.0,False
2026-05-10 19:54:16+03:00,93876.0,2850.0,96726.0,False
2026-05-10 19:54:17+03:00,127208.0,3793.0,131001.0,False
2026-05-10 19:54:18+03:00,90305.0,2706.0,93011.0,False
2026-05-10 19:54:19+03:00,127869.0,4185.0,132054.0,False
2026-05-10 19:54:20+03:00,92797.0,2838.0,95635.0,False
2026-05-10 19:54:21+03:00,127310.0,3498.0,130808.0,False
2026-05-10 19:54:22+03:00,93594.0,2892.0,96486.0,False
2026-05-10 19:54:23+03:00,125964.0,3696.0,129660.0,False
2026-05-10 19:54:24+03:00,92704.0,3237.0,95941.0,False
2026-05-10 19:54:25+03:00,127797.0,3696.0,131493.0,False
2026-05-10 19:54:26+03:00,94125.0,2706.0,96831.0,False
2026-05-10 19:54:27+03:00,126414.0,3564.0,129978.0,False
2026-05-10 19:54:28+03:00,96044.0,3048.0,99092.0,False
2026-05-10 19:54:29+03:00,128787.0,4041.0,132828.0,False
2026-05-10 19:54:30+03:00,94414.0,2772.0,97186.0,False
2026-05-10 19:54:31+03:00,127984.0,3630.0,131614.0,False
2026-05-10 19:54:32+03:00,93801.0,2772.0,96573.0,False
2026-05-10 19:54:33+03:00,129333.0,3654.0,132987.0,False
2026-05-10 19:54:34+03:00,94048.0,3237.0,97285.0,False
2026-05-10 19:54:35+03:00,129195.0,3708.0,132903.0,False
2026-05-10 19:54:36+03:00,92231.0,2640.0,94871.0,False
2026-05-10 19:54:37+03:00,128071.0,3498.0,131569.0,False
2026-05-10 19:54:38+03:00,95295.0,2838.0,98133.0,False
2026-05-10 19:54:39+03:00,128551.0,3909.0,132460.0,False
2026-05-10 19:54:40+03:00,94849.0,2904.0,97753.0,False
2026-05-10 19:54:41+03:00,128601.0,3642.0,132243.0,False
2026-05-10 19:54:42+03:00,92681.0,2640.0,95321.0,False
2026-05-10 19:54:43+03:00,127984.0,3696.0,131680.0,False
2026-05-10 19:54:44+03:00,95288.0,3171.0,98459.0,False
2026-05-10 19:54:45+03:00,127379.0,3564.0,130943.0,False
2026-05-10 19:54:46+03:00,93860.0,2784.0,96644.0,False
2026-05-10 19:54:47+03:00,128005.0,3564.0,131569.0,False
2026-05-10 19:54:48+03:00,95000.0,3114.0,98114.0,False
2026-05-10 19:54:49+03:00,130202.0,6808.0,137010.0,False
2026-05-10 19:54:50+03:00,96067.0,2838.0,98905.0,False
2026-05-10 19:54:51+03:00,127785.0,3510.0,131295.0,False
2026-05-10 19:54:52+03:00,94383.0,2838.0,97221.0,False
2026-05-10 19:54:53+03:00,131010.0,3774.0,134784.0,False
2026-05-10 19:54:54+03:00,96109.0,3183.0,99292.0,False
2026-05-10 19:54:55+03:00,128757.0,3564.0,132321.0,False
2026-05-10 19:54:56+03:00,93467.0,2904.0,96371.0,False
2026-05-10 19:54:57+03:00,128914.0,3840.0,132754.0,False
2026-05-10 19:54:58+03:00,93574.0,2982.0,96556.0,False
2026-05-10 19:54:59+03:00,130002.0,3897.0,133899.0,False
2026-05-10 19:55:00+03:00,95160.0,2784.0,97944.0,False
2026-05-10 19:55:01+03:00,130285.0,3780.0,134065.0,False
2026-05-10 19:55:02+03:00,96387.0,2772.0,99159.0,False
2026-05-10 19:55:03+03:00,130800.0,3708.0,134508.0,False
2026-05-10 19:55:04+03:00,96357.0,3315.0,99672.0,False
2026-05-10 19:55:05+03:00,128647.0,3630.0,132277.0,False
2026-05-10 19:55:06+03:00,95311.0,2904.0,98215.0,False
2026-05-10 19:55:07+03:00,129264.0,3774.0,133038.0,False
2026-05-10 19:55:08+03:00,94893.0,2838.0,97731.0,False
2026-05-10 19:55:09+03:00,131506.0,3897.0,135403.0,False
2026-05-10 19:55:10+03:00,97447.0,2904.0,100351.0,False
